time,location,nearby event host,weather conditions
1729014653.834936,Commons Parking Lot,club,Cloudy
1729014726.63573,Commons Parking Lot,club,Cloudy
1729014614.056341,Commons Parking Lot,club,Cloudy
1729014560.35263,Commons Parking Lot,club,Cloudy
1729014587.405661,Commons Parking Lot,club,Cloudy
1729014667.875548,Commons Parking Lot,club,Cloudy
1729014649.727671,Commons Parking Lot,club,Cloudy
1729014771.479077,Commons Parking Lot,club,Cloudy
1729014721.372593,Commons Parking Lot,club,Cloudy
1729014717.649736,Commons Parking Lot,club,Cloudy
1729014717.822774,Commons Parking Lot,club,Cloudy
1729014666.685364,Commons Parking Lot,club,Cloudy
1729014748.116248,Commons Parking Lot,club,Cloudy
1729014737.817956,Commons Parking Lot,club,Cloudy
1729014742.686962,Commons Parking Lot,club,Cloudy
1729014678.029476,Commons Parking Lot,club,Cloudy
1729014557.994086,Commons Parking Lot,club,Cloudy
1729014545.10129,Commons Parking Lot,club,Cloudy
1729014760.104255,Commons Parking Lot,club,Cloudy
1729014724.756852,Commons Parking Lot,club,Cloudy
1729014764.035306,Commons Parking Lot,club,Cloudy
1729014714.383441,Commons Parking Lot,club,Cloudy
1729014766.918342,Commons Parking Lot,club,Cloudy
1729014720.596575,Commons Parking Lot,club,Cloudy
1729014679.317404,Commons Parking Lot,club,Cloudy
1729014739.012978,Commons Parking Lot,club,Cloudy
1729014557.448329,Commons Parking Lot,club,Cloudy
1729014667.993488,Commons Parking Lot,club,Cloudy
1729014654.753375,Commons Parking Lot,club,Cloudy
1729014573.091112,Commons Parking Lot,club,Cloudy
1729014561.334244,Commons Parking Lot,club,Cloudy
1729014582.292695,Commons Parking Lot,club,Cloudy
1729014619.793224,Commons Parking Lot,club,Cloudy
1729014707.803827,Commons Parking Lot,club,Cloudy
1729014702.959207,Commons Parking Lot,club,Cloudy
1729014715.871526,Commons Parking Lot,club,Cloudy
1729014652.61384,Commons Parking Lot,club,Cloudy
1729014741.918251,Commons Parking Lot,club,Cloudy
1729014570.030976,Commons Parking Lot,club,Cloudy
1729014620.296858,Commons Parking Lot,club,Cloudy
1729014729.598588,Commons Parking Lot,club,Cloudy
1729014562.516033,Commons Parking Lot,club,Cloudy
1729014581.453679,Commons Parking Lot,club,Cloudy
1729014765.7128,Commons Parking Lot,club,Cloudy
1729014717.612632,Commons Parking Lot,club,Cloudy
1729014534.581018,Commons Parking Lot,club,Cloudy
1729014733.355209,Commons Parking Lot,club,Cloudy
1729014646.6792,Commons Parking Lot,club,Cloudy
1729014601.821992,Commons Parking Lot,club,Cloudy
1729014574.102831,Commons Parking Lot,club,Cloudy
1729014596.843751,Commons Parking Lot,club,Cloudy
1729014704.647939,Commons Parking Lot,club,Cloudy
1729014632.602066,Commons Parking Lot,club,Cloudy
1729014684.065696,Commons Parking Lot,club,Cloudy
1729014591.908307,Commons Parking Lot,club,Cloudy
1729014713.769502,Commons Parking Lot,club,Cloudy
1729014660.116066,Commons Parking Lot,club,Cloudy
1729014721.931778,Commons Parking Lot,club,Cloudy
1729014566.11864,Commons Parking Lot,club,Cloudy
1729014635.917484,Commons Parking Lot,club,Cloudy
1729173199.324814,15th Street Bridge,none,Cloudy
1729173194.535662,15th Street Bridge,none,Cloudy
1729173207.44173,15th Street Bridge,none,Cloudy
1729173102.87727,15th Street Bridge,none,Cloudy
1729173142.727673,15th Street Bridge,none,Cloudy
1729173205.497662,15th Street Bridge,none,Cloudy
1729173085.218885,15th Street Bridge,none,Cloudy
1729173163.836447,15th Street Bridge,none,Cloudy
1729173151.230177,15th Street Bridge,none,Cloudy
1729173103.163688,15th Street Bridge,none,Cloudy
1729172995.699485,15th Street Bridge,none,Cloudy
1729173060.192871,15th Street Bridge,none,Cloudy
1729173075.396208,15th Street Bridge,none,Cloudy
1729173164.369434,15th Street Bridge,none,Cloudy
1729173083.177347,15th Street Bridge,none,Cloudy
1729173073.383904,15th Street Bridge,none,Cloudy
1729172987.902496,15th Street Bridge,none,Cloudy
1729173200.404527,15th Street Bridge,none,Cloudy
1729173015.228504,15th Street Bridge,none,Cloudy
1729173116.893742,15th Street Bridge,none,Cloudy
1729173213.655914,15th Street Bridge,none,Cloudy
1729173214.211298,15th Street Bridge,none,Cloudy
1729173170.776984,15th Street Bridge,none,Cloudy
1729173189.1952,15th Street Bridge,none,Cloudy
1729173212.438675,15th Street Bridge,none,Cloudy
1729173079.633271,15th Street Bridge,none,Cloudy
1729173191.587884,15th Street Bridge,none,Cloudy
1729173147.189695,15th Street Bridge,none,Cloudy
1729173188.651127,15th Street Bridge,none,Cloudy
1729173152.172251,15th Street Bridge,none,Cloudy
1729173054.286857,15th Street Bridge,none,Cloudy
1729173061.597767,15th Street Bridge,none,Cloudy
1729173177.480853,15th Street Bridge,none,Cloudy
1729173195.050045,15th Street Bridge,none,Cloudy
1729173125.496255,15th Street Bridge,none,Cloudy
1729173014.246835,15th Street Bridge,none,Cloudy
1729173075.945138,15th Street Bridge,none,Cloudy
1729173133.531044,15th Street Bridge,none,Cloudy
1729173192.019142,15th Street Bridge,none,Cloudy
1729173128.846323,15th Street Bridge,none,Cloudy
1729173127.364991,15th Street Bridge,none,Cloudy
1729173085.114516,15th Street Bridge,none,Cloudy
1729173061.860147,15th Street Bridge,none,Cloudy
1729173173.839459,15th Street Bridge,none,Cloudy
1729173134.701682,15th Street Bridge,none,Cloudy
1729173165.09608,15th Street Bridge,none,Cloudy
1729173190.433924,15th Street Bridge,none,Cloudy
1729172999.227422,15th Street Bridge,none,Cloudy
1729173107.984038,15th Street Bridge,none,Cloudy
1729173072.598449,15th Street Bridge,none,Cloudy
1729173151.53133,15th Street Bridge,none,Cloudy
1729173190.170148,15th Street Bridge,none,Cloudy
1729173103.912729,15th Street Bridge,none,Cloudy
1729173108.789654,15th Street Bridge,none,Cloudy
1729173030.296284,15th Street Bridge,none,Cloudy
1729173101.801186,15th Street Bridge,none,Cloudy
1729173053.940579,15th Street Bridge,none,Cloudy
1729173060.770131,15th Street Bridge,none,Cloudy
1729173131.564521,15th Street Bridge,none,Cloudy
1729172984.621218,15th Street Bridge,none,Cloudy
1729173192.676641,15th Street Bridge,none,Cloudy
1729173108.583834,15th Street Bridge,none,Cloudy
1729173041.085643,15th Street Bridge,none,Cloudy
1729173178.734957,15th Street Bridge,none,Cloudy
1729173051.946102,15th Street Bridge,none,Cloudy
1729173080.459012,15th Street Bridge,none,Cloudy
1729173100.265901,15th Street Bridge,none,Cloudy
1729173154.67668,15th Street Bridge,none,Cloudy
1729173180.980026,15th Street Bridge,none,Cloudy
1729173041.34155,15th Street Bridge,none,Cloudy
1729173100.799851,15th Street Bridge,none,Cloudy
1729173008.715124,15th Street Bridge,none,Cloudy
1729173160.574386,15th Street Bridge,none,Cloudy
1729173220.922328,15th Street Bridge,none,Cloudy
1729173102.696853,15th Street Bridge,none,Cloudy
1729173132.384467,15th Street Bridge,none,Cloudy
1729172996.251216,15th Street Bridge,none,Cloudy
1729173076.355271,15th Street Bridge,none,Cloudy
1729173051.663358,15th Street Bridge,none,Cloudy
1729173173.981937,15th Street Bridge,none,Cloudy
1729173134.582518,15th Street Bridge,none,Cloudy
1729173166.515309,15th Street Bridge,none,Cloudy
1729173220.009462,15th Street Bridge,none,Cloudy
1729173154.724931,15th Street Bridge,none,Cloudy
1729173197.678985,15th Street Bridge,none,Cloudy
1729173051.121095,15th Street Bridge,none,Cloudy
1729173066.808386,15th Street Bridge,none,Cloudy
1729173155.06137,15th Street Bridge,none,Cloudy
1729173190.619016,15th Street Bridge,none,Cloudy
1729173132.463776,15th Street Bridge,none,Cloudy
1729173028.593158,15th Street Bridge,none,Cloudy
1729173085.639774,15th Street Bridge,none,Cloudy
1729173172.002957,15th Street Bridge,none,Cloudy
1729173020.254461,15th Street Bridge,none,Cloudy
1729173118.948438,15th Street Bridge,none,Cloudy
1729173041.213263,15th Street Bridge,none,Cloudy
1729173181.851882,15th Street Bridge,none,Cloudy
1729173104.034302,15th Street Bridge,none,Cloudy
1729173030.172781,15th Street Bridge,none,Cloudy
1729173097.166112,15th Street Bridge,none,Cloudy
1729173093.892709,15th Street Bridge,none,Cloudy
1729173017.139667,15th Street Bridge,none,Cloudy
1729173096.972816,15th Street Bridge,none,Cloudy
1729173026.215197,15th Street Bridge,none,Cloudy
1729173046.548256,15th Street Bridge,none,Cloudy
1729173013.737446,15th Street Bridge,none,Cloudy
1729173157.437386,15th Street Bridge,none,Cloudy
1729173091.66089,15th Street Bridge,none,Cloudy
1729173129.152428,15th Street Bridge,none,Cloudy
1729173181.917933,15th Street Bridge,none,Cloudy
1729173204.28355,15th Street Bridge,none,Cloudy
1729173135.232907,15th Street Bridge,none,Cloudy
1729173147.750676,15th Street Bridge,none,Cloudy
1729173234.162826,15th Street Bridge,none,Cloudy
1729173160.364287,15th Street Bridge,none,Cloudy
1729173222.476808,15th Street Bridge,none,Cloudy
1729173170.612071,15th Street Bridge,none,Cloudy
1729173095.061364,15th Street Bridge,none,Cloudy
1729173034.082266,15th Street Bridge,none,Cloudy
1729173116.388614,15th Street Bridge,none,Cloudy
1729173111.343457,15th Street Bridge,none,Cloudy
1729173104.851072,15th Street Bridge,none,Cloudy
1729173227.327634,15th Street Bridge,none,Cloudy
1729173118.164516,15th Street Bridge,none,Cloudy
1729173121.993866,15th Street Bridge,none,Cloudy
1729173161.672969,15th Street Bridge,none,Cloudy
1729173104.30377,15th Street Bridge,none,Cloudy
1729173002.825774,15th Street Bridge,none,Cloudy
1729173032.641528,15th Street Bridge,none,Cloudy
1729173129.166406,15th Street Bridge,none,Cloudy
1729173216.207365,15th Street Bridge,none,Cloudy
1729173023.503854,15th Street Bridge,none,Cloudy
1729173199.556272,15th Street Bridge,none,Cloudy
1729173021.480679,15th Street Bridge,none,Cloudy
1729173083.700632,15th Street Bridge,none,Cloudy
1729173064.501738,15th Street Bridge,none,Cloudy
1729173120.4666,15th Street Bridge,none,Cloudy
1729173023.258131,15th Street Bridge,none,Cloudy
1729173068.181902,15th Street Bridge,none,Cloudy
1729173084.870343,15th Street Bridge,none,Cloudy
1729173065.555511,15th Street Bridge,none,Cloudy
1729173001.714668,15th Street Bridge,none,Cloudy
1729173029.288654,15th Street Bridge,none,Cloudy
1729173183.1102,15th Street Bridge,none,Cloudy
1729173096.221672,15th Street Bridge,none,Cloudy
1729173219.836957,15th Street Bridge,none,Cloudy
1729173035.239351,15th Street Bridge,none,Cloudy
1729173030.035752,15th Street Bridge,none,Cloudy
1729173005.938512,15th Street Bridge,none,Cloudy
1729173139.518478,15th Street Bridge,none,Cloudy
1729172962.500581,15th Street Bridge,none,Cloudy
1729173093.408952,15th Street Bridge,none,Cloudy
1729172978.215489,15th Street Bridge,none,Cloudy
1729172972.723794,15th Street Bridge,none,Cloudy
1729173077.482344,15th Street Bridge,none,Cloudy
1729173036.328451,15th Street Bridge,none,Cloudy
1729173070.569863,15th Street Bridge,none,Cloudy
1729173043.077579,15th Street Bridge,none,Cloudy
1729173052.553351,15th Street Bridge,none,Cloudy
1729173162.270397,15th Street Bridge,none,Cloudy
1729173162.084032,15th Street Bridge,none,Cloudy
1729172993.874306,15th Street Bridge,none,Cloudy
1729172995.245349,15th Street Bridge,none,Cloudy
1729173114.750463,15th Street Bridge,none,Cloudy
1729173144.802907,15th Street Bridge,none,Cloudy
1729173122.132979,15th Street Bridge,none,Cloudy
1729172997.755822,15th Street Bridge,none,Cloudy
1729173136.687397,15th Street Bridge,none,Cloudy
1729172983.435595,15th Street Bridge,none,Cloudy
1729173111.944903,15th Street Bridge,none,Cloudy
1729173111.661474,15th Street Bridge,none,Cloudy
1729173054.936429,15th Street Bridge,none,Cloudy
1729173178.05866,15th Street Bridge,none,Cloudy
1729173043.359492,15th Street Bridge,none,Cloudy
1729172972.996731,15th Street Bridge,none,Cloudy
1729173122.906521,15th Street Bridge,none,Cloudy
1729173068.343089,15th Street Bridge,none,Cloudy
1729173028.570024,15th Street Bridge,none,Cloudy
1729172983.247174,15th Street Bridge,none,Cloudy
1729173001.747548,15th Street Bridge,none,Cloudy
1729172967.952982,15th Street Bridge,none,Cloudy
1729173113.226211,15th Street Bridge,none,Cloudy
1729173147.182834,15th Street Bridge,none,Cloudy
1729173036.123539,15th Street Bridge,none,Cloudy
1729173116.838323,15th Street Bridge,none,Cloudy
1729173116.539406,15th Street Bridge,none,Cloudy
1729172982.436488,15th Street Bridge,none,Cloudy
1729173191.240398,15th Street Bridge,none,Cloudy
1729173092.040239,15th Street Bridge,none,Cloudy
1729173143.827639,15th Street Bridge,none,Cloudy
1729173191.750274,15th Street Bridge,none,Cloudy
1729173087.220909,15th Street Bridge,none,Cloudy
1729173142.134058,15th Street Bridge,none,Cloudy
1729173082.633312,15th Street Bridge,none,Cloudy
1729172966.479377,15th Street Bridge,none,Cloudy
1729173119.981059,15th Street Bridge,none,Cloudy
1729173089.646265,15th Street Bridge,none,Cloudy
1729173192.970424,15th Street Bridge,none,Cloudy
1729173027.991007,15th Street Bridge,none,Cloudy
1729173011.3932,15th Street Bridge,none,Cloudy
1729173161.125732,15th Street Bridge,none,Cloudy
1729173163.340186,15th Street Bridge,none,Cloudy
1729173101.09266,15th Street Bridge,none,Cloudy
1729172982.315507,15th Street Bridge,none,Cloudy
1729173090.050528,15th Street Bridge,none,Cloudy
1729173038.903479,15th Street Bridge,none,Cloudy
1729173103.334326,15th Street Bridge,none,Cloudy
1729173079.95353,15th Street Bridge,none,Cloudy
1729173186.123708,15th Street Bridge,none,Cloudy
1729173043.589573,15th Street Bridge,none,Cloudy
1729173005.321921,15th Street Bridge,none,Cloudy
1729172967.773666,15th Street Bridge,none,Cloudy
1729173088.696421,15th Street Bridge,none,Cloudy
1729173053.682636,15th Street Bridge,none,Cloudy
1729172983.84602,15th Street Bridge,none,Cloudy
1729173197.148667,15th Street Bridge,none,Cloudy
1729173092.027026,15th Street Bridge,none,Cloudy
1729173030.484414,15th Street Bridge,none,Cloudy
1729173005.840542,15th Street Bridge,none,Cloudy
1729173130.393126,15th Street Bridge,none,Cloudy
1729172983.014569,15th Street Bridge,none,Cloudy
1729173174.519535,15th Street Bridge,none,Cloudy
1729173108.866056,15th Street Bridge,none,Cloudy
1729172960.139296,15th Street Bridge,none,Cloudy
1729173176.6696,15th Street Bridge,none,Cloudy
1729172989.549882,15th Street Bridge,none,Cloudy
1729173117.19215,15th Street Bridge,none,Cloudy
1729173017.525841,15th Street Bridge,none,Cloudy
1729172969.698612,15th Street Bridge,none,Cloudy
1729172980.190532,15th Street Bridge,none,Cloudy
1729173160.322645,15th Street Bridge,none,Cloudy
1729173007.90423,15th Street Bridge,none,Cloudy
1729173171.978604,15th Street Bridge,none,Cloudy
1729173161.880361,15th Street Bridge,none,Cloudy
1729172958.450748,15th Street Bridge,none,Cloudy
1729173003.509511,15th Street Bridge,none,Cloudy
1729173089.281109,15th Street Bridge,none,Cloudy
1729173002.757868,15th Street Bridge,none,Cloudy
1729173068.069106,15th Street Bridge,none,Cloudy
1729173067.0611,15th Street Bridge,none,Cloudy
1729173173.845693,15th Street Bridge,none,Cloudy
1729173010.629006,15th Street Bridge,none,Cloudy
1729173022.400747,15th Street Bridge,none,Cloudy
1729173078.749061,15th Street Bridge,none,Cloudy
1729172961.709971,15th Street Bridge,none,Cloudy
1729172952.937545,15th Street Bridge,none,Cloudy
1729173098.049911,15th Street Bridge,none,Cloudy
1729173165.296424,15th Street Bridge,none,Cloudy
1729172950.46948,15th Street Bridge,none,Cloudy
1729173078.978063,15th Street Bridge,none,Cloudy
1729173086.681447,15th Street Bridge,none,Cloudy
1729172970.36226,15th Street Bridge,none,Cloudy
1729173129.114791,15th Street Bridge,none,Cloudy
1729173102.372218,15th Street Bridge,none,Cloudy
1729172976.137122,15th Street Bridge,none,Cloudy
1729173082.378953,15th Street Bridge,none,Cloudy
1729173053.035741,15th Street Bridge,none,Cloudy
1729173149.106685,15th Street Bridge,none,Cloudy
1729173066.10377,15th Street Bridge,none,Cloudy
1729173133.891581,15th Street Bridge,none,Cloudy
1729172980.168087,15th Street Bridge,none,Cloudy
1729173075.705541,15th Street Bridge,none,Cloudy
1729172986.3652,15th Street Bridge,none,Cloudy
1729173004.838756,15th Street Bridge,none,Cloudy
1729173174.62703,15th Street Bridge,none,Cloudy
1729173176.724506,15th Street Bridge,none,Cloudy
1729173079.23654,15th Street Bridge,none,Cloudy
1729172956.030099,15th Street Bridge,none,Cloudy
1729173141.034492,15th Street Bridge,none,Cloudy
1729173176.667466,15th Street Bridge,none,Cloudy
1729173094.97518,15th Street Bridge,none,Cloudy
1729173102.734124,15th Street Bridge,none,Cloudy
1729172986.171602,15th Street Bridge,none,Cloudy
1729172960.442007,15th Street Bridge,none,Cloudy
1729173167.234571,15th Street Bridge,none,Cloudy
1729173011.592705,15th Street Bridge,none,Cloudy
1729173006.21335,15th Street Bridge,none,Cloudy
1729173109.199471,15th Street Bridge,none,Cloudy
1729173185.818049,15th Street Bridge,none,Cloudy
1729173148.185281,15th Street Bridge,none,Cloudy
1729172997.060992,15th Street Bridge,none,Cloudy
1729173147.764207,15th Street Bridge,none,Cloudy
1729173013.514709,15th Street Bridge,none,Cloudy
1729172984.739913,15th Street Bridge,none,Cloudy
1729173074.181429,15th Street Bridge,none,Cloudy
1729172962.784453,15th Street Bridge,none,Cloudy
1729172967.531625,15th Street Bridge,none,Cloudy
1729173113.623034,15th Street Bridge,none,Cloudy
1729173145.319546,15th Street Bridge,none,Cloudy
1729173120.017708,15th Street Bridge,none,Cloudy
1729173185.717101,15th Street Bridge,none,Cloudy
1729173156.787031,15th Street Bridge,none,Cloudy
